,CVE_ID,Overview,CVSS_V3,CVSS_V2,References,vulnerable_software_versions,CWE
142,CVE-2020-9409,"The administrative UI component of TIBCO Software Inc.'s TIBCO JasperReports Server, TIBCO JasperReports Server for AWS Marketplace, and TIBCO JasperReports Server for ActiveMatrix BPM contains a vulnerability that theoretically allows an unauthenticated attacker to obtain the permissions of a JasperReports Server ""superuser"" for the affected systems. The attacker can theoretically exploit the vulnerability consistently, remotely, and without authenticating. Affected releases are TIBCO Software Inc.'s TIBCO JasperReports Server: versions 7.1.1 and below, TIBCO JasperReports Server for AWS Marketplace: versions 7.1.1 and below, and TIBCO JasperReports Server for ActiveMatrix BPM: versions 7.1.1 and below.",9.8,10.0,http://www.tibco.com/services/support/advisories,cpe:2.3:a:tibco:jasperreports_server:*:*:*:*:*:-:*:*|cpe:2.3:a:tibco:jasperreports_server:*:*:*:*:*:activematrix_bpm:*:*|cpe:2.3:a:tibco:jasperreports_server:*:*:*:*:*:aws_marketplace:*:*,CWE-276
143,CVE-2018-13390,Unauthenticated access to cloudtoken daemon on Linux via network from version 0.1.1 before version 0.1.24 allows attackers on the same subnet to gain temporary AWS credentials for the users' roles.,6.1,4.8,https://bitbucket.org/atlassian/cloudtoken/wiki/CVE-2018-13390%20-%20Exposed%20credentials%20in%20daemon%20mode%20on%20Linux,cpe:2.3:a:atlassian:cloudtoken:*:*:*:*:*:*:*:*,NVD-CWE-noinfo
144,CVE-2017-1002100,"Default access permissions for Persistent Volumes (PVs) created by the Kubernetes Azure cloud provider in versions 1.6.0 to 1.6.5 are set to ""container"" which exposes a URI that can be accessed without authentication on the public internet. Access to the URI string requires privileged access to the Kubernetes cluster or authenticated access to the Azure portal.",6.5,4.0,https://github.com/kubernetes/kubernetes/issues/47611|https://groups.google.com/d/msg/kubernetes-security-announce/n3VBg_WJZic/-ddIqKXqAAAJ,cpe:2.3:a:kubernetes:kubernetes:1.6.0:*:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:alpha.0:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:alpha.1:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:alpha.2:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:alpha.3:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:beta.0:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:beta.1:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:beta.2:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:beta.3:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:beta.4:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.0:rc.1:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.1:*:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.1:beta.0:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.2:*:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.2:beta.0:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.3:*:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.3:beta.0:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.3:beta.1:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.4:*:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.4:beta.0:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.4:beta.1:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.5:*:*:*:*:*:*:*|cpe:2.3:a:kubernetes:kubernetes:1.6.5:beta.0:*:*:*:*:*:*,CWE-200
145,CVE-2016-0898,"MySQL for PCF tiles 1.7.x before 1.7.10 were discovered to log the AWS access key in plaintext. These credentials were logged to the Service Backup component logs, and not the system log, thus were not exposed outside the Service Backup VM.",10.0,5.0,http://www.securityfocus.com/bid/95146|https://pivotal.io/security/cve-2016-0898,cpe:2.3:a:pivotal_software:mysql:1.7.0:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.0.1:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.0.2:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.0.3:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.0.4:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.1:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.2:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.3:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.4:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.5:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.6:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.7:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.8:*:*:*:*:pcf_tiles:*:*|cpe:2.3:a:pivotal_software:mysql:1.7.9:*:*:*:*:pcf_tiles:*:*,CWE-532|CWE-255
146,CVE-2020-5574,"HTML attribute value injection vulnerability in Movable Type series (Movable Type 7 r.4606 (7.2.1) and earlier (Movable Type 7), Movable Type Advanced 7 r.4606 (7.2.1) and earlier (Movable Type Advanced 7), Movable Type for AWS 7 r.4606 (7.2.1) and earlier (Movable Type for AWS 7), Movable Type 6.5.3 and earlier (Movable Type 6.5), Movable Type Advanced 6.5.3 and earlier (Movable Type Advanced 6.5), Movable Type 6.3.11 and earlier (Movable Type 6.3), Movable Type Advanced 6.3.11 and earlier (Movable Type 6.3), Movable Type Premium 1.29 and earlier, and Movable Type Premium Advanced 1.29 and earlier) allows remote attackers to inject arbitrary HTML attribute value via unspecified vectors.",5.3,5.0,https://jvn.jp/en/jp/JVN28806943/index.html|https://movabletype.org/news/2020/05/mt-730-660-6312-released.html,cpe:2.3:a:sixapart:movable_type:*:*:*:*:advanced:*:*:*|cpe:2.3:a:sixapart:movable_type:*:*:*:*:premium:*:*:*|cpe:2.3:a:sixapart:movable_type:*:*:*:*:-:*:*:*|cpe:2.3:a:sixapart:movable_type:*:*:*:*:advanced:*:*:*|cpe:2.3:a:sixapart:movable_type:*:*:*:*:-:*:*:*|cpe:2.3:a:sixapart:movable_type:*:*:*:*:advanced:*:*:*|cpe:2.3:a:sixapart:movable_type:*:*:*:*:*:aws:*:*|cpe:2.3:a:sixapart:movable_type:*:*:*:*:-:*:*:*|cpe:2.3:a:sixapart:movable_type:*:*:*:*:advanced:*:*:*,CWE-74
147,CVE-2020-12692,"An issue was discovered in OpenStack Keystone before 15.0.1, and 16.0.0. The EC2 API doesn't have a signature TTL check for AWS Signature V4. An attacker can sniff the Authorization header, and then use it to reissue an OpenStack token an unlimited number of times.",5.4,5.5,http://www.openwall.com/lists/oss-security/2020/05/07/1|https://bugs.launchpad.net/keystone/+bug/1872737|https://security.openstack.org/ossa/OSSA-2020-003.html|https://www.openwall.com/lists/oss-security/2020/05/06/4,cpe:2.3:a:openstack:keystone:*:*:*:*:*:*:*:*|cpe:2.3:a:openstack:keystone:16.0.0:*:*:*:*:*:*:*,CWE-311
148,CVE-2019-8988,"The application server component of TIBCO Software Inc.'s TIBCO Data Science for AWS, and TIBCO Spotfire Data Science contains a persistent cross-site contains a vulnerability that theoretically allows a user to escalate their privileges on the affected system, in a way that may allow for data modifications and deletions that should be denied. Affected releases are TIBCO Software Inc.'s TIBCO Data Science for AWS: versions up to and including 6.4.0, and TIBCO Spotfire Data Science: versions up to and including 6.4.0.",6.5,5.5,http://www.securityfocus.com/bid/107593|http://www.tibco.com/services/support/advisories|https://www.tibco.com/support/advisories/2019/03/tibco-security-advisory-march-26-2019-tibco-spotfire-data-science-2019-8988,cpe:2.3:a:tibco:data_science_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_data_science:*:*:*:*:*:*:*:*,CWE-264
149,CVE-2019-17335,"The Data access layer component of TIBCO Software Inc.'s TIBCO Spotfire Analytics Platform for AWS Marketplace and TIBCO Spotfire Server contains multiple vulnerabilities that theoretically allow an attacker access to data cached from a data source, or a portion of a data source, that the attacker should not have access to. The attacker would need privileges to save a Spotfire file to the library. Affected releases are TIBCO Software Inc.'s TIBCO Spotfire Analytics Platform for AWS Marketplace: version 10.6.0 and TIBCO Spotfire Server: versions 7.11.7 and below, versions 7.12.0, 7.13.0, 7.14.0, 10.0.0, 10.0.1, 10.1.0, 10.2.0, 10.2.1, 10.3.0, 10.3.1, 10.3.2, 10.3.3, and 10.3.4, versions 10.4.0, 10.5.0, and 10.6.0.",6.5,4.0,http://www.tibco.com/services/support/advisories|https://www.tibco.com/support/advisories/2019/12/tibco-security-advisory-december-17-2019-tibco-spotfire-2019-17335,cpe:2.3:a:tibco:spotfire_analytics_platform_for_aws:10.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.13.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.14.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.0.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.1.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.2.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.2.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.2:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.3:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.3.4:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.4.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.5.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:10.6.0:*:*:*:*:*:*:*,CWE-200
150,CVE-2017-5533,"A vulnerability in the server content cache of TIBCO JasperReports Server, TIBCO JasperReports Server Community Edition, TIBCO JasperReports Server for ActiveMatrix BPM, TIBCO Jaspersoft for AWS with Multi-Tenancy, and TIBCO Jaspersoft Reporting and Analytics for AWS contains a vulnerability which fails to prevent remote access to all the contents of the web application, including key configuration files. Affected releases are TIBCO JasperReports Server 6.4.0, TIBCO JasperReports Server Community Edition 6.4.0, TIBCO JasperReports Server for ActiveMatrix BPM 6.4.0, TIBCO Jaspersoft for AWS with Multi-Tenancy 6.4.0, TIBCO Jaspersoft Reporting and Analytics for AWS 6.4.0.",9.8,5.0,http://www.oracle.com/technetwork/security-advisory/cpujul2018-4258247.html|http://www.oracle.com/technetwork/security-advisory/cpuoct2018-4428296.html|http://www.securityfocus.com/bid/101878|http://www.tibco.com/support/advisories/2017/11/tibco-security-advisory-november-15-2017-tibco-jasperreports-server-2017|https://www.oracle.com/security-alerts/cpuapr2020.html|https://www.oracle.com/technetwork/security-advisory/cpuapr2019-5072813.html,cpe:2.3:a:tibco:jasperreports_server:6.4.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:jasperreports_server:6.4.0:*:*:*:*:activematrix_bpm:*:*|cpe:2.3:a:tibco:jasperreports_server:6.4.0:*:*:*:community:*:*:*|cpe:2.3:a:tibco:jaspersoft:6.4.0:*:*:*:*:aws_with_multi-tenancy:*:*|cpe:2.3:a:tibco:jaspersoft_reporting_and_analytics:6.4.0:*:*:*:*:aws:*:*,NVD-CWE-noinfo
151,CVE-2018-5435,"The TIBCO Spotfire Client and TIBCO Spotfire Web Player Client components of TIBCO Software Inc.'s TIBCO Spotfire Analyst, TIBCO Spotfire Analytics Platform for AWS Marketplace, TIBCO Spotfire Deployment Kit, TIBCO Spotfire Desktop, and TIBCO Spotfire Desktop Language Packs contain multiple vulnerabilities that may allow for remote code execution. Affected releases are TIBCO Software Inc.'s TIBCO Spotfire Analyst: versions up to and including 7.8.0; 7.9.0; 7.9.1; 7.10.0; 7.10.1; 7.11.0; 7.12.0, TIBCO Spotfire Analytics Platform for AWS Marketplace: versions up to and including 7.12.0, TIBCO Spotfire Deployment Kit: versions up to and including 7.8.0; 7.9.0;7.9.1;7.10.0;7.10.1;7.11.0; 7.12.0, TIBCO Spotfire Desktop: versions up to and including 7.8.0; 7.9.0; 7.9.1; 7.10.0; 7.10.1; 7.11.0;7.12.0, TIBCO Spotfire Desktop Language Packs: versions up to and including 7.8.0; 7.9.0; 7.9.1; 7.10.0; 7.10.1; 7.11.0.",9.8,10.0,http://www.tibco.com/services/support/advisories|https://www.tibco.com/support/advisories/2018/06/tibco-security-advisory-june-26-2018-tibco-spotfire-2018-5435,cpe:2.3:a:tibco:spotfire_analyst:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analytics_platform_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop_language_packs:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analyst:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_analytics_platform_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_deployment_kit:7.12.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.9.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.9.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.10.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.10.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.11.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_desktop:7.12.0:*:*:*:*:*:*:*,NVD-CWE-noinfo
152,CVE-2018-16527,"Amazon Web Services (AWS) FreeRTOS through 1.3.1, FreeRTOS up to V10.0.1 (with FreeRTOS+TCP), and WITTENSTEIN WHIS Connect middleware TCP/IP component allow information disclosure during parsing of ICMP packets in prvProcessICMPPacket.",5.9,4.3,https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-details/|https://blog.zimperium.com/freertos-tcpip-stack-vulnerabilities-put-wide-range-devices-risk-compromise-smart-homes-critical-infrastructure-systems/|https://github.com/aws/amazon-freertos/blob/v1.3.2/CHANGELOG.md,cpe:2.3:a:amazon:amazon_web_services_freertos:*:*:*:*:*:*:*:*|cpe:2.3:a:amazon:freertos:*:*:*:*:*:*:*:*,CWE-200
153,CVE-2019-1306,"A remote code execution vulnerability exists when Azure DevOps Server (ADO) and Team Foundation Server (TFS) fail to validate input properly, aka 'Azure DevOps and Team Foundation Server Remote Code Execution Vulnerability'.",9.8,7.5,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-1306,cpe:2.3:a:microsoft:team_foundation_server:2018:3.2:*:*:*:*:*:*|cpe:2.3:o:microsoft:azure_devops_server:2019:1:*:*:*:*:*:*|cpe:2.3:o:microsoft:azure_devops_server:2019.0.1:*:*:*:*:*:*:*,CWE-20
154,CVE-2020-0700,"A Cross-site Scripting (XSS) vulnerability exists when Azure DevOps Server does not properly sanitize user provided input, aka 'Azure DevOps Server Cross-site Scripting Vulnerability'.",5.4,3.5,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0700,cpe:2.3:a:microsoft:team_foundation_server:2017:3.1:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2018:1.2:*:*:*:*:*:*|cpe:2.3:a:microsoft:team_foundation_server:2018:3.2:*:*:*:*:*:*|cpe:2.3:o:microsoft:azure_devops_server:2019.0.1:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:azure_devops_server:2019.0.1:update_1:*:*:*:*:*:*|cpe:2.3:o:microsoft:azure_devops_server:2019.0.1:update_1.1:*:*:*:*:*:*,CWE-79
155,CVE-2017-4964,"Cloud Foundry Foundation BOSH Azure CPI v22 could potentially allow a maliciously crafted stemcell to execute arbitrary code on VMs created by the director, aka a ""CPI code injection vulnerability.""",8.8,4.6,https://www.cloudfoundry.org/cve-2017-4964/,cpe:2.3:a:cloudfoundry:bosh_azure_cpi:v22:*:*:*:*:*:*:*,CWE-94
156,CVE-2017-5527,"TIBCO Spotfire Server 7.0.X before 7.0.2, 7.5.x before 7.5.1, 7.6.x before 7.6.1, 7.7.x before 7.7.1, and 7.8.x before 7.8.1 and Spotfire Analytics Platform for AWS Marketplace 7.8.0 and earlier contain multiple vulnerabilities which may allow authorized users to perform SQL injection attacks.",6.5,4.0,http://www.securityfocus.com/bid/98398|http://www.tibco.com/support/advisories/2017/05/tibco-security-advisory-may-9-2017-tibco-spotfire-server,cpe:2.3:a:tibco:spotfire_analytics_platform_for_aws:*:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.0.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.0.1:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.5.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.6.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.7.0:*:*:*:*:*:*:*|cpe:2.3:a:tibco:spotfire_server:7.8.0:*:*:*:*:*:*:*,CWE-89
157,CVE-2018-8479,"A spoofing vulnerability exists for the Azure IoT Device Provisioning for the C SDK library using the HTTP protocol on Windows platform, aka ""Azure IoT SDK Spoofing Vulnerability."" This affects C SDK.",5.6,6.8,http://www.securityfocus.com/bid/105323|https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2018-8479,cpe:2.3:a:microsoft:c_software_development_kit:*:*:*:*:*:azure_internet_of_things:*:*|cpe:2.3:a:microsoft:java_software_development_kit:*:*:*:*:*:azure_internet_of_things:*:*,CWE-295
158,CVE-2018-8600,"A Cross-site Scripting (XSS) vulnerability exists when Azure App Services on Azure Stack does not properly sanitize user provided input, aka ""Azure App Service Cross-site Scripting Vulnerability."" This affects Azure App.",6.1,4.3,http://www.securityfocus.com/bid/105893|https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2018-8600,cpe:2.3:a:microsoft:azure_app_service_on_azure_stack:-:*:*:*:*:*:*:*,CWE-79
159,CVE-2019-7477,"A vulnerability in SonicWall SonicOS and SonicOSv TLS CBC Cipher allow remote attackers to obtain sensitive plaintext data when CBC cipher suites are enabled. This vulnerability affected SonicOS Gen 5 version 5.9.1.10 and earlier, Gen 6 version 6.2.7.3, 6.5.1.3, 6.5.2.2, 6.5.3.1, 6.2.7.8, 6.4.0.0, 6.5.1.8, 6.0.5.3-86o and SonicOSv 6.5.0.2-8v_RC363 (VMWARE), 6.5.0.2.8v_RC367 (AZURE), SonicOSv 6.5.0.2.8v_RC368 (AWS), SonicOSv 6.5.0.2.8v_RC366 (HYPER_V).",7.5,5.0,https://psirt.global.sonicwall.com/vuln-detail/SNWLID-2019-0003,cpe:2.3:o:sonicwall:sonicos:*:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.0.5.3-86o:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.2.7.3:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.2.7.8:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.4.0.0:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.1.3:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.1.8:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.2.2:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicos:6.5.3.1:*:*:*:*:*:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2-8v_rc363:*:*:*:*:vmware:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2.8v_rc366:*:*:*:*:hyper_v:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2.8v_rc367:*:*:*:*:azure:*:*|cpe:2.3:o:sonicwall:sonicosv:6.5.0.2.8v_rc368:*:*:*:*:aws:*:*,CWE-327
